,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000118816.8,0.93328239374699,0.859437228905159,1.01347253433238,0.100639302786957,0.93641640562699,0.829549766513342,1.05705012541073,0.287974473694875,CCNI
ENSG00000131100.11,0.970960432463708,0.888460767684963,1.06112075591885,0.515383973794503,0.919935681729637,0.788618309069612,1.07311946576258,0.288261214545313,ATP6V1E1
ENSG00000115234.9,1.05751366450025,0.953693449052185,1.17263587342054,0.28884218747594,1.05751366450025,0.953693449052185,1.17263587342054,0.28884218747594,SNX17
ENSG00000003056.6,1.04002379034713,0.974551154883352,1.10989503123361,0.236838626788732,1.04123354737705,0.966280617011265,1.12200046352659,0.289114187570884,M6PR
ENSG00000159069.12,0.972520453663844,0.910268654159362,1.03902955294882,0.409046155636637,0.938739610235031,0.835030407018611,1.05532930108565,0.28988697205671,FBXW5
ENSG00000071553.15,1.07951211821352,0.993623781944237,1.17282459875266,0.0704910687345099,1.08100467308758,0.935612417934829,1.24899058716702,0.290558684673879,ATP6AP1
ENSG00000136152.13,0.924594875172363,0.852960311096464,1.00224555829107,0.0567218054712562,0.934967869087055,0.825313712228239,1.05919107276802,0.290750107861449,COG3
ENSG00000108349.13,0.959566466001945,0.882794436059696,1.04301495916225,0.332002152092847,0.937737393401964,0.832273237734758,1.05656577565522,0.290943407671405,CASC3
ENSG00000134809.7,0.967114050710988,0.908910209011484,1.02904508917316,0.291020564049327,0.967114050710988,0.908910209011484,1.02904508917316,0.291020564049327,TIMM10
ENSG00000104695.11,0.95535932460662,0.882918574260187,1.03374361546034,0.256336832031025,0.932024929786184,0.817805259104682,1.06219721635679,0.291259884088649,PPP2CB
ENSG00000054116.10,0.949663643974052,0.864391775066099,1.04334754529231,0.281950509210784,0.949468668730803,0.862293249551877,1.04545727728929,0.29130423482636,TRAPPC3
ENSG00000100401.18,1.15042214943113,1.07311600932358,1.23329734194904,7.8733910996332e-05,1.07967199141871,0.936279990150497,1.24502458806865,0.291713864261371,RANGAP1
ENSG00000106052.12,1.07214750802616,0.979007931692958,1.17414807557169,0.132989974424926,1.07164529782279,0.942249521792972,1.2188105356216,0.291915145602764,TAX1BP1
ENSG00000137414.5,0.911868510989665,0.850034014002039,0.978201069178055,0.0100198008497252,0.938234579256332,0.833082925982117,1.05665846491157,0.293146457594218,FAM8A1
ENSG00000085063.13,0.996483101239442,0.942656684132264,1.0533830479013,0.901038376799395,0.938805863487597,0.834476919503904,1.05617834204769,0.293440338965792,CD59
ENSG00000114316.11,0.848604039029092,0.770179420268538,0.935014356531886,0.000906344282313642,0.888655129755949,0.712999233248468,1.10758595916521,0.293455821564232,USP4
ENSG00000115446.10,1.08434056121548,0.974429881880926,1.20664859992541,0.137560523634035,1.08709876802929,0.930086771906403,1.27061664260475,0.294036330905773,UNC50
ENSG00000168092.12,1.18822268514227,1.07397773882149,1.31462049766134,0.000826685519973811,1.10251355620623,0.918766486394766,1.3230087945287,0.294105822711781,PAFAH1B2
ENSG00000172939.7,1.07903347612262,0.988448467007412,1.17792002462031,0.0890828071958504,1.0833306855647,0.932657840975747,1.25834504651594,0.294852315433366,OXSR1
ENSG00000127526.12,1.06137919522122,0.963549054021674,1.16914213277107,0.227291690113976,1.06952628772949,0.943130170639647,1.21286171915019,0.294869453974515,SLC35E1
ENSG00000241343.8,1.04923205178386,0.999459947771299,1.1014827567082,0.0526015047545223,1.0429416967004,0.96384060261253,1.12853451054871,0.296121167803667,RPL36A
ENSG00000148110.14,1.07054932843453,0.978747537888982,1.17096168342199,0.136133822803162,1.08132622199741,0.933538009887406,1.25251075585045,0.297058719081821,MFSD14B
ENSG00000066136.18,0.948269740245299,0.858168953375105,1.04783037970361,0.297064461290278,0.948269740245299,0.858168953375105,1.04783037970361,0.297064461290278,NFYC
ENSG00000143862.6,1.04957558179705,0.958528092308862,1.14927137842262,0.295977712807021,1.09633392769738,0.921763204155004,1.30396621996016,0.298647606621167,ARL8A
ENSG00000112667.11,0.97268415598631,0.923159015525582,1.02486619465894,0.298921292560555,0.97268415598631,0.923159015525582,1.02486619465894,0.298921292560555,DNPH1
ENSG00000111229.14,1.07733825211293,0.99744125696319,1.16363515281039,0.0581193018605969,1.08530824389259,0.929870983788791,1.26672840081732,0.29926008329712,ARPC3
ENSG00000125743.9,1.05267000541583,0.99221991581502,1.11680296135957,0.0889210906295531,1.04231777841269,0.963663063191495,1.12739233523914,0.300503357659128,SNRPD2
ENSG00000159658.9,0.909899184768077,0.832536114818047,0.99445118560719,0.0372788011007706,0.926728226247151,0.802292627391831,1.07046378839993,0.300960995363168,EFCAB14
ENSG00000136770.9,0.973491184832051,0.91061488099379,1.04070898326575,0.430314396112499,0.944126287292431,0.846301129611536,1.0532591948279,0.302913174092954,DNAJC1
ENSG00000134825.12,1.04170111062049,0.96959313352263,1.11917170857587,0.264305676348327,1.04084331291456,0.964501243410062,1.12322799938411,0.30301524322213,TMEM258
ENSG00000053501.11,0.958881797079557,0.897040613839794,1.02498625656957,0.217050621289766,0.960241848480828,0.888784470215125,1.03744432815157,0.30382653176001,USE1
ENSG00000101856.9,1.00085123773665,0.93324619561599,1.07335363892676,0.980975844635322,1.06584621927567,0.943723942248631,1.20377168818818,0.304386569731565,PGRMC1
ENSG00000160075.11,0.956287923314704,0.877151966667505,1.04256346337783,0.310500311591916,0.953774771386406,0.871317563935203,1.04403532326916,0.304950807513735,SSU72
ENSG00000167182.12,0.933533434944504,0.852592582014085,1.02215840548433,0.137189756042585,0.946421706071665,0.851872937204964,1.05146437526526,0.305151370287359,SP2
ENSG00000068745.13,0.901609361857026,0.829415607964536,0.980086983633169,0.0150025462343705,0.908808213491159,0.756751498649297,1.09141821375071,0.306040252053288,IP6K2
ENSG00000233276.3,0.976122305351378,0.926840917628135,1.02802405125016,0.360548799718512,0.958855570183057,0.88466134853425,1.03927226615517,0.306544664019381,GPX1
ENSG00000077147.13,1.08359285866719,0.990215213648675,1.18577604865111,0.0807933308532694,1.08329408338174,0.929068277345857,1.26312145157123,0.307238649034654,TM9SF3
ENSG00000147684.6,1.02973926796687,0.973404167816618,1.08933472349042,0.307296886908377,1.02973926796687,0.973404167816618,1.08933472349042,0.307296886908377,NDUFB9
ENSG00000107175.9,0.978149259374915,0.913175618367613,1.04774586001981,0.528703783661289,0.95788354848964,0.881918272179699,1.04039220119497,0.307406809260565,CREB3
ENSG00000149600.10,1.0370611943643,0.967034113100088,1.11215923646014,0.307631908557665,1.0370611943643,0.967034113100088,1.11215923646014,0.307631908557665,COMMD7
ENSG00000130255.11,0.971708404214166,0.92388931861288,1.02200253190294,0.264992846497917,0.967543786800213,0.908004879259897,1.03098672788932,0.308572487902651,RPL36
ENSG00000143811.15,1.04422063462616,0.968065072207003,1.1263671886159,0.262740610932508,1.08266153498217,0.928910814335204,1.26186064500587,0.309475662622712,PYCR2
ENSG00000075856.10,1.06438414723891,0.947227378401747,1.19603132122834,0.294303872175054,1.06460018533636,0.94351722330049,1.20122190313983,0.309548188843799,SART3
ENSG00000119421.6,0.97104039275818,0.905057446343526,1.04183380643671,0.41306913950552,0.954838234557407,0.873221578290935,1.04408328520364,0.310727255838521,NDUFA8
ENSG00000126261.11,1.10909552399942,1.0231316655808,1.20228209402282,0.0118855196271742,1.07911293375705,0.93134450701383,1.25032650649913,0.31089623314887,UBA2
ENSG00000164405.9,0.972476330001265,0.921466337935754,1.02631010323316,0.309981824366071,0.970512549580675,0.9157696100126,1.02852791640533,0.312301724281681,UQCRQ
ENSG00000175768.11,1.03617960917206,0.970139106382162,1.10671570231602,0.290179224348399,1.04190270169499,0.96214375845743,1.12827343134229,0.312390989457956,TOMM5
ENSG00000198242.12,1.04110721071527,0.9773269383448,1.10904977820321,0.211685922889733,1.04243238341335,0.961650278340272,1.13000047778734,0.312602213458397,RPL23A
ENSG00000126457.19,1.05929263105561,0.985944488710986,1.13809741933416,0.115643068091759,1.05748815647179,0.948412416884936,1.17910856202315,0.314240813465082,PRMT1
ENSG00000165898.12,0.952988357371286,0.88283081493441,1.02872123845461,0.2171324088106,0.933894607823228,0.817319583370464,1.06709683245896,0.314733754603345,ISCA2
ENSG00000160201.10,0.977907012493867,0.95639754570928,0.999900229120172,0.0489810417639662,0.984026640232476,0.953603144651608,1.01542075874863,0.314934531075777,U2AF1
ENSG00000168137.14,1.03670261502175,0.954689871570328,1.12576067265187,0.391321118516761,1.06136166561082,0.944815706542301,1.19228393159417,0.315636597197326,SETD5
ENSG00000205629.10,0.983226779146069,0.905668185906588,1.06742724794096,0.6865854669422,0.934610383583502,0.818966595332904,1.06658388031936,0.315638395975858,LCMT1
ENSG00000141429.12,1.0320327736044,0.970592108471834,1.09736277113416,0.31401743463387,1.03511919276352,0.967594646831855,1.10735600567414,0.315930478718805,GALNT1
ENSG00000151553.13,0.939487123264417,0.86447521854516,1.02100793156923,0.141488954920849,0.941380676035665,0.836501667351309,1.05940921793906,0.316173750649984,FAM160B1
ENSG00000198677.9,1.0606030853269,0.982996456015714,1.14433668373974,0.129111299773129,1.07115955612141,0.936398087811139,1.22531518336637,0.316321628837218,TTC37
ENSG00000133243.7,0.949841483675578,0.880311276377629,1.02486344128575,0.184586406557527,0.951026233176304,0.861647851745161,1.04967579778404,0.31867593924018,BTBD2
ENSG00000144043.10,1.05601186515664,0.947942020099234,1.17640218041486,0.322467777685423,1.0717335954729,0.935083832738395,1.22835285933834,0.319498077095391,TEX261
ENSG00000142599.16,0.954790838626203,0.890292341093654,1.02396202173846,0.194835624839633,0.951366680153052,0.86225667664522,1.04968576599129,0.320426249513252,RERE
ENSG00000163527.8,1.05992952757398,0.971816073369608,1.15603212810405,0.188725668607728,1.07321672845192,0.933234709640944,1.23419557195015,0.321717898063495,STT3B
ENSG00000100226.14,0.947562317373341,0.862011895716579,1.04160319569551,0.264563621494222,0.924952148127262,0.792269580562147,1.07985526305099,0.323402579440663,GTPBP1
ENSG00000241945.6,1.00967585732814,0.993057988236872,1.02657181045519,0.255437206326187,1.0097763944659,0.990457767122431,1.02947182673214,0.323579790172043,PWP2
ENSG00000134108.11,1.05125960242529,0.95787742649127,1.15374548050429,0.292232874836785,1.05802005886993,0.945681989947531,1.18370282702881,0.32472874058683,ARL8B
ENSG00000127184.9,0.96660431029951,0.903381989124402,1.03425118492254,0.325036854726944,0.96660431029951,0.903381989124402,1.03425118492254,0.325036854726944,COX7C
ENSG00000164609.8,0.906575040383931,0.81822126421529,1.00446949962287,0.0608306302644476,0.91813684485504,0.774389105375555,1.08856808551245,0.325547101203579,SLU7
ENSG00000255302.3,0.973514569998378,0.904071024195656,1.04829221668985,0.47714412224109,0.932067309118527,0.810033454932158,1.07248591207904,0.325817676921861,EID1
ENSG00000130956.12,0.972265344623101,0.917000105016177,1.03086127818753,0.346192359121095,0.94577830193612,0.846223930933825,1.05704478887294,0.325922020531116,HABP4
ENSG00000079785.13,1.08702018846413,0.981997903719414,1.20327435084445,0.107497525946081,1.09517884684183,0.913021837306847,1.31367800589276,0.327301937397899,DDX1
ENSG00000155252.13,1.06927983344514,0.986799129372114,1.15865461184585,0.101942851040318,1.0641798784733,0.939516487953762,1.20538471465674,0.327815642948706,PI4K2A
ENSG00000205937.10,1.13388323156488,1.02214292448036,1.2578389499469,0.0176099384503412,1.09713534635687,0.911189544227301,1.32102697605729,0.327881749488439,RNPS1
ENSG00000112118.16,1.05405255084873,0.986235122336892,1.12653337402761,0.12078934936706,1.0728209296603,0.931766069220023,1.23522929750021,0.328407380385848,MCM3
ENSG00000117984.11,1.02071393790667,0.969917248073035,1.07417096160196,0.431167820570165,1.04085145481591,0.960406009994899,1.12803516400125,0.329265093775581,CTSD
ENSG00000105401.5,0.947355646520045,0.867093831042969,1.03504682983835,0.231179054637948,0.938632728246205,0.826393788555564,1.06611570747022,0.329726041324256,CDC37
ENSG00000171863.11,1.03257456904062,0.972573553084858,1.09627722987898,0.293955607758954,1.04463936162765,0.956801213310123,1.14054140053449,0.329789425367472,RPS7
ENSG00000108604.14,1.06167691747119,0.979799628252646,1.15039631021424,0.143851656688577,1.05641338394709,0.945978422885208,1.17974069046812,0.329977019539502,SMARCD2
ENSG00000096401.7,1.0859945166624,0.996963115946497,1.18297665315442,0.0587215123001784,1.08005884449087,0.924788749133274,1.26139846387214,0.330768757469234,CDC5L
ENSG00000157916.17,1.05609374531876,0.963900747461839,1.157104610447,0.241576092750882,1.05539336862758,0.946604238504487,1.17668516285414,0.331384727924784,RER1
ENSG00000096746.16,1.06709009656492,0.95688005498239,1.18999373877417,0.243012927817235,1.0940288318571,0.912491995543842,1.31168173614637,0.331671737631184,HNRNPH3
ENSG00000140577.14,0.958197141879421,0.878909702441213,1.04463719100575,0.332545171204794,0.958197141879421,0.878909702441213,1.04463719100575,0.332545171204794,CRTC3
ENSG00000086504.14,1.03476519248484,0.970683758959314,1.1030770770556,0.294759872519363,1.03333569039762,0.967015306700516,1.10420449567942,0.332585741196789,MRPL28
ENSG00000172500.11,1.04165088146091,0.959081890521067,1.13132837724503,0.332820533302584,1.04165088146091,0.959081890521067,1.13132837724503,0.332820533302584,FIBP
ENSG00000100258.16,0.963304127569513,0.898944708620715,1.03227132135441,0.289283350085971,0.947677900004311,0.849918780973097,1.05668144093525,0.333320930485484,LMF2
ENSG00000128908.14,0.91773179918372,0.826669388183406,1.01882526106813,0.107361255176425,0.923578023559544,0.785943560901275,1.0853150379195,0.334250675895724,INO80
ENSG00000054965.9,1.045844807683,0.970110558678038,1.12749145133313,0.242503500895159,1.04268836480066,0.957854397467499,1.13503579350384,0.334312253546426,FAM168A
ENSG00000100567.11,1.05032411399608,0.967041091684736,1.14077959450486,0.244079624839212,1.06835369787263,0.934110073386046,1.2218898567497,0.33450554825723,PSMA3
ENSG00000163463.10,1.06780989565245,1.00098012047737,1.13910151653114,0.0466270304237198,1.05601826024275,0.945196871191169,1.1798331119746,0.335260853149519,KRTCAP2
ENSG00000183431.10,1.10779977538409,0.997044926877335,1.23085761660169,0.0567933544791643,1.08509603585377,0.918870606925461,1.28139195894541,0.335725157491542,SF3A3
ENSG00000129473.8,0.950070985857461,0.884277495578171,1.02075975322429,0.161870509433921,0.955574278976438,0.871082124247234,1.04826190002514,0.336006902975965,BCL2L2
ENSG00000119787.12,1.02059961992996,0.950706057308772,1.09563158475058,0.573197908292413,1.06290067826005,0.938684367379599,1.20355456115613,0.336025539433348,ATL2
ENSG00000163444.10,1.03970995089771,0.947670899716214,1.14068795646191,0.410257678458501,1.05567627935413,0.945317628256946,1.17891846452276,0.336168447609891,TMEM183A
ENSG00000177479.18,0.911389034178112,0.815158660233614,1.01897950931671,0.10315990538122,0.903597451347329,0.734604585266264,1.11146645482133,0.337262838600253,ARIH2
ENSG00000174243.8,1.09442980562147,0.969358165603313,1.23563884014654,0.145023728460518,1.07745187858957,0.925081637463487,1.2549190294808,0.337590761788971,DDX23
ENSG00000141101.11,1.08171556777694,1.00057608639505,1.16943487405015,0.0483316540587238,1.06548725153866,0.935587439082891,1.21342274999358,0.338945834081874,NOB1
ENSG00000124535.14,1.04636594084392,0.95537271153859,1.14602570173365,0.328855893948843,1.05960655290517,0.940984110481323,1.19318279071182,0.339180245951964,WRNIP1
ENSG00000229117.7,0.969149159773704,0.908826757108452,1.03347539731161,0.339210051449282,0.969149159773704,0.908826757108452,1.03347539731161,0.339210051449282,RPL41
ENSG00000134900.10,1.05233517051307,0.965706357393807,1.14673503246617,0.244494195311505,1.04922235145825,0.950728731453386,1.15791971608629,0.339398287227416,TPP2
ENSG00000198162.11,0.962244138071289,0.89298931531817,1.03686994387235,0.312541680220055,0.962321596424027,0.889402525268652,1.04121905282916,0.339432101176383,MAN1A2
ENSG00000133703.10,1.06884778065669,1.00179262429735,1.14039128508859,0.0439944184732609,1.05527714971737,0.944939477460816,1.17849861211009,0.339647933869135,KRAS
ENSG00000198876.11,0.943533126536279,0.868835544222511,1.024652785894,0.167208222179519,0.941770928909603,0.832626171291251,1.06522292130667,0.33978216655299,DCAF12
ENSG00000165169.9,1.00794469386781,0.957684744633822,1.06084231955134,0.761720684700573,1.04009110791987,0.9590915976657,1.12793138362061,0.34198867755345,DYNLT3
ENSG00000131148.7,1.11824430309721,1.02324138151575,1.22206777794405,0.0136190081841224,1.07281456049388,0.92789598364041,1.24036648665322,0.342490204295403,EMC8
ENSG00000122042.9,0.969698100174268,0.911325996231412,1.03180904459002,0.331344680196017,0.963361736343896,0.89182435160559,1.04063746788332,0.343058601034791,UBL3
ENSG00000006712.13,0.962297816645811,0.884302242645205,1.04717261052206,0.372852297464137,0.95567044608015,0.870075502862545,1.04968591634434,0.343589947538071,PAF1
ENSG00000115944.13,1.03840648850718,0.95241119972243,1.13216647986507,0.392841381028728,1.0464694491315,0.952566844749131,1.14962883077669,0.343685074326282,COX7A2L
ENSG00000213741.7,0.971015585337789,0.918187041336341,1.02688365716491,0.302772523998587,0.968948361734203,0.90770428726578,1.03432465933974,0.343694464633624,RPS29
ENSG00000186298.10,1.06289465636037,0.961020252399581,1.17556841044562,0.235412340162586,1.08148889893642,0.919388709830963,1.27216946000756,0.344384696830646,PPP1CC
ENSG00000102931.6,1.02235469939978,0.979061291306108,1.06756251183259,0.31661392182064,1.0367086814709,0.96200620956929,1.1172120091806,0.344751394197247,ARL2BP
ENSG00000148334.13,0.974452460366875,0.91285788814559,1.04020309168168,0.437263977190503,0.962323093939787,0.888621953781646,1.04213691006491,0.34480993814675,PTGES2
ENSG00000128463.11,1.06762314737373,0.973915298732973,1.17034734569941,0.162697163155152,1.06706207630731,0.932343526140806,1.22124672158802,0.345872707189944,EMC4
ENSG00000122359.16,0.982241526269493,0.915368452517854,1.05400007316661,0.618439407129287,0.935877426870029,0.815402599531186,1.07415227597808,0.34590171694895,ANXA11
ENSG00000105258.7,0.974008551801495,0.91838377202314,1.03300241999327,0.380077703617112,0.96827595556936,0.905457392859953,1.03545272646393,0.346198903349067,POLR2I
ENSG00000093183.12,0.984983389464306,0.895023623981877,1.08398510555989,0.756838142066794,0.929476615761474,0.798180298812375,1.08237046257951,0.346580084502009,SEC22C
ENSG00000149273.13,1.03089683418203,0.976244313141126,1.08860893571515,0.273567505856254,1.03193627788148,0.966509122031563,1.10179247907098,0.346874236362718,RPS3
ENSG00000100726.13,0.970936898432454,0.906369835434252,1.04010352494351,0.40088409471683,0.929136688396208,0.796841403269615,1.08339624695904,0.348313924631861,TELO2
ENSG00000177830.16,1.05071616915399,0.973098744687537,1.13452460415632,0.206408718811964,1.04863832719073,0.949500520680055,1.15812715981006,0.348610870739106,CHID1
ENSG00000111011.16,1.04922547737018,0.938831148577966,1.17260074298787,0.396904413535675,1.08401710152835,0.915630486554878,1.283370413787,0.348951028656757,RSRC2
ENSG00000100345.19,1.05545988887794,0.990107248799677,1.125126170302,0.0979026383720406,1.04612810521906,0.95178261407806,1.14982559708688,0.349705455403042,MYH9
ENSG00000141985.8,1.07773983904407,0.995217501040297,1.16710483833795,0.0654732982897809,1.06175872850683,0.936437068409402,1.20385195715853,0.349712377158453,SH3GL1
ENSG00000004975.10,1.05968277727825,0.976645042470895,1.14978066710825,0.163815216472121,1.07034372200115,0.927999909467271,1.23452133081019,0.350473896544398,DVL2
ENSG00000141741.10,1.04137600603437,0.995186532751219,1.08970926580576,0.0798575640498027,1.03165639627629,0.966117294003667,1.10164151556295,0.352036858346354,MIEN1
ENSG00000099901.15,1.10199019650665,1.02989873410366,1.17912795985099,0.00490200074120491,1.07474491264899,0.923215174267677,1.25114562613329,0.352565968370984,RANBP1
ENSG00000242616.3,1.06710980276306,0.997779813232288,1.14125713514301,0.0580771561304769,1.05819177965544,0.939192574449176,1.19226862838761,0.352748417106583,GNG10
ENSG00000102119.9,1.04200831456006,0.961480594356134,1.1292805429312,0.315979325507179,1.05563598683461,0.941711565940813,1.18334251909392,0.352763573140382,EMD
ENSG00000136448.10,1.10101885468433,0.977207579019485,1.24051690183035,0.113843263506907,1.08542737104832,0.912919627920155,1.29053264032123,0.353268792206621,NMT1
ENSG00000140829.10,1.10217981226418,1.00827468014069,1.20483074948703,0.0322466766775843,1.07482015078859,0.922774873271785,1.25191787293167,0.353828386884214,DHX38
ENSG00000179010.13,0.969200127400339,0.877592905850726,1.07036973600219,0.536869770972481,0.935042520839281,0.811107954881708,1.07791387140937,0.354559752640539,MRFAP1
ENSG00000182117.5,1.04743593030472,0.980771837335445,1.11863125176388,0.167187808786334,1.04679663895513,0.950116493995953,1.15331457800418,0.354961228545113,NOP10
ENSG00000092148.11,1.02840123406174,0.956268705489508,1.10597480828187,0.450375536528734,1.04873447275444,0.947860897617755,1.1603432498458,0.356426231543653,HECTD1
ENSG00000223501.7,1.05609721511331,0.959023132007176,1.16299731523238,0.26722815397027,1.05948138082433,0.936989811969555,1.19798612746273,0.356670137837036,VPS52
ENSG00000184277.11,0.931536058747633,0.8448656467044,1.02709754164106,0.154632062511226,0.934447758146455,0.808902646219662,1.0794780024342,0.357030760848814,TM2D3
ENSG00000107581.11,1.01976700580201,0.946595539994211,1.09859459735967,0.606374325659133,1.05921052816677,0.93707794566795,1.19726106901345,0.357431934317161,EIF3A
ENSG00000110321.14,1.0509655758609,0.954350762825959,1.157361302226,0.31234208844068,1.07228233767511,0.924094496993804,1.24423358804798,0.357738631676576,EIF4G2
ENSG00000011485.13,1.05918905704173,0.961079085698611,1.16731440237454,0.246256463284564,1.05809378446894,0.937836863019715,1.1937710073871,0.358957129367573,PPP5C
ENSG00000117360.11,1.07325996208508,0.99355379222186,1.1593604244003,0.07254089112301,1.06099124676857,0.93489102508238,1.20410015233628,0.359101533954153,PRPF3
ENSG00000145494.10,1.03136711044809,0.975505102402276,1.09042803968379,0.277003472483016,1.02884321817146,0.967995242282117,1.09351608493641,0.360618749313259,NDUFS6
ENSG00000172336.4,1.06237569443883,0.99402825187313,1.13542257376246,0.0745174843927635,1.05089370829155,0.944658212792436,1.16907636134576,0.361275677214587,POP7
ENSG00000180817.10,1.03522351869439,0.967686146257776,1.10747450276354,0.314564187821347,1.03692547870565,0.959252566410681,1.12088774743878,0.361368309396935,PPA1
ENSG00000116586.10,1.04010204044769,0.978049694721031,1.10609129616058,0.21028315377648,1.03654215292747,0.959616126630216,1.11963482582191,0.361650275987744,LAMTOR2
ENSG00000198931.9,1.0463861909534,0.988179227733283,1.10802173319261,0.120482654868472,1.03547312309951,0.96056692861143,1.11622059507232,0.36289738003341,APRT
ENSG00000163866.8,0.966652907539634,0.886381332828248,1.05419395586018,0.44321339939847,0.950829928866914,0.852801219758437,1.06012694715088,0.363765637568981,SMIM12
ENSG00000100941.7,1.03370992583045,0.957197944848672,1.11633776118202,0.398102448362659,1.06794027681022,0.926537708410029,1.23092284801946,0.364374581812402,PNN
ENSG00000143575.13,1.03503529177812,0.955078976519441,1.12168530725103,0.401193668701877,1.05114249155655,0.943610310094403,1.1709288524467,0.365018252308062,HAX1
ENSG00000164610.7,1.08618288657445,1.01183552928264,1.16599311740283,0.0223005963077819,1.05607257923538,0.938323369577333,1.18859801298059,0.365722250815361,RP9
ENSG00000125817.7,1.05219968096052,0.975789407333438,1.13459334595451,0.18589779748442,1.04252009679459,0.952338768512742,1.1412411088944,0.367021956593532,CENPB
ENSG00000121766.13,0.951735536958817,0.867267228188147,1.04443071624261,0.296852697242522,0.94314607090428,0.830466471388515,1.07111429745613,0.367223795900829,ZCCHC17
ENSG00000065526.9,0.968810326242541,0.904261417287248,1.03796693112256,0.36774265103748,0.968810326242541,0.904261417287248,1.03796693112256,0.36774265103748,SPEN
ENSG00000138593.7,0.947320070310121,0.887159816707734,1.01155992270107,0.105959123084379,0.942229376151699,0.827573767832346,1.07276986268984,0.36871436462448,SECISBP2L
ENSG00000134440.10,1.04345880596801,0.954184359880446,1.1410858588047,0.351213476474677,1.04351118495815,0.95090507644316,1.14513595532146,0.369047686799704,NARS
ENSG00000178234.11,0.913976656337743,0.858468660079389,0.973073761659592,0.00489572227429818,0.94793933242689,0.843363322213613,1.06548263873199,0.370009671994737,GALNT11
ENSG00000177885.12,1.11744417689214,1.00264181325937,1.24539139696454,0.0446789352100717,1.08313440929906,0.90938566610907,1.29007987736076,0.370681428142429,GRB2
ENSG00000149187.16,1.04707736962533,0.939857938501282,1.16652844336219,0.403929567246356,1.05522461285126,0.93792284194589,1.18719678609909,0.371298529205872,CELF1
ENSG00000088247.14,1.00416876490829,0.911877513847508,1.10580082643212,0.932600965874518,1.09383763359214,0.898523300109592,1.33160794886067,0.371462331444292,KHSRP
ENSG00000172354.8,1.0374109731924,0.961320461765752,1.11952420665551,0.344659467830605,1.03643624053066,0.957990187529138,1.12130593263791,0.372816579116592,GNB2
ENSG00000213977.6,1.08398253762453,1.02499675882364,1.14636278774526,0.00473079406800783,1.04484530673642,0.948712627718711,1.15071907247007,0.373020060928686,TAX1BP3
ENSG00000112305.13,1.0606291717595,0.982539894209414,1.14492474719553,0.131416623548734,1.05979956411772,0.932652927882276,1.20427983714633,0.373085410230669,SMAP1
ENSG00000164587.10,0.974250786452653,0.91982922319492,1.03189219364742,0.373738638084565,0.974250786452653,0.91982922319492,1.03189219364742,0.373738638084565,RPS14
ENSG00000072364.11,1.0241721115203,0.955629747560004,1.09763066364789,0.49916097015068,1.05502565513878,0.937250386225475,1.18760061277076,0.375117386790581,AFF4
ENSG00000104221.11,0.977567635494167,0.929755845427346,1.02783810036324,0.375205167838416,0.977567635494167,0.929755845427346,1.02783810036324,0.375205167838416,BRF2
ENSG00000158435.6,1.09675141136857,0.996366780526501,1.20724986204713,0.0593426549687649,1.08804391309492,0.901220742707722,1.31359554959427,0.379997542893438,CNOT11
ENSG00000177963.11,1.10613421530344,0.999108058635379,1.22462519613355,0.0520430413312827,1.08985974166771,0.899279365369981,1.32082899068782,0.380248443974662,RIC8A
ENSG00000082996.18,0.905306215398376,0.836562700854467,0.979698643989041,0.0135491716604821,0.940785538939001,0.820397782486414,1.0788393742293,0.382264938925247,RNF13
ENSG00000083937.7,1.04693072288136,0.970904946292803,1.12890962467334,0.233130652779217,1.06119980893148,0.92845929728523,1.21291804365468,0.383625826937487,CHMP2B
ENSG00000133275.14,0.958650489911333,0.880278942380298,1.04399948421146,0.331826266878747,0.93197403516983,0.795027800639989,1.09250972297012,0.384944269585514,CSNK1G2
ENSG00000109572.12,0.952671026154016,0.894047085991757,1.01513902152768,0.134582544354135,0.95653152377448,0.865019790158175,1.05772442016271,0.386393828584426,CLCN3
ENSG00000174444.13,1.04282599649647,0.973767256732135,1.11678232293244,0.230314932026827,1.04501633517856,0.945789474086934,1.15465351509046,0.387022257846046,RPL4
ENSG00000152082.12,1.01501453406927,0.967537778412389,1.06482095827036,0.542028749037264,1.03483192826049,0.957521254152392,1.11838469914202,0.387440897857698,MZT2B
ENSG00000167967.14,0.97134217675343,0.902435240825348,1.04551061578356,0.438637671838958,0.940775862011316,0.819027828583267,1.08062167322701,0.387915152980007,E4F1
ENSG00000232112.3,0.969819839144868,0.914452662155029,1.02853932119619,0.30690061555806,0.962247221780119,0.881748726721318,1.05009475802305,0.387938417063911,TMA7
ENSG00000126267.7,0.978988447887126,0.924418236500612,1.03678004527966,0.468044131272776,0.969435252406733,0.903396812383435,1.04030111212084,0.388494465499416,COX6B1
ENSG00000242247.9,0.953421969735562,0.884845482007849,1.02731320988581,0.210419646845758,0.951488140228099,0.849516279979026,1.0657002135581,0.389908193922391,ARFGAP3
ENSG00000165688.10,1.00018420994125,0.925551704603847,1.08083475924663,0.996285667407175,0.94851010615127,0.840627895212469,1.07023741014888,0.390840015882325,PMPCA
ENSG00000169964.5,0.955525574590212,0.897104140852088,1.0177515431249,0.157560007254355,0.951760641668274,0.849643981048836,1.06615045740757,0.393211250655508,TMEM42
